-4253,26,4894,14,3116,8,-4953,10,3276,10,1285,12,35,-4597.51428571429,4013.45714285714,2661.68571428571,-4617,4013,2707,3,3,4,4,3,3,-4726.33333333333,3660,2314.5,-4481.25,4354.66666666667,2963.66666666667,21166080.4857143,16209356.6571429,7262525.51428571,44637962.6571429,22.2941497549368,0.726326741067396,112.286397185223,2478.28549191638,2153.10264971365,1668.09192786378,69.7774962655762,80.1255164869028,188.972211051788,0,0,0,0,0,0
-4500,1,4180,7,2985,7,-4711,10,4077,11,2800,20,24,-4612.20833333333,4118.33333333333,2854.25,-4601.5,4114,2816.5,2,4,3,1,5,3,-4646,4099.25,2804.33333333333,-4514,4136.2,2869.33333333333,21275809.7083333,16961478.3333333,8150750.91666667,46388038.9583333,14.9471259454131,53.1644219791624,16.0042543280804,2470.93846810685,2100.66455447556,1571.80978500664,62.4304724560525,27.6874212488078,92.6900681946452,0,0,0,0,0,0
-4135,34,4226,67,3162,72,-4490,77,3888,25,2727,30,90,-4332.57777777778,4061.08888888889,2910.45555555556,-4326.5,4056,2884.5,10,14,14,10,14,14,-4354,4082.21428571429,2863.5,-4268.8,4110.71428571429,2928.64285714286,18778014.0222222,16502922.5333333,8483886.98888889,43764823.5444444,154.762403723191,24.5421997569404,12.0985234496975,2610.75374588463,2129.28677669778,1543.70700722886,202.24575023383,56.3096434710299,64.5872904168673,0,0,0,0,0,0
-3981,35,4239,18,3163,50,-4487,65,3989,59,2672,30,76,-4250.77631578947,4071.84210526316,2917.03947368421,-4271,4058.5,2899.5,5,8,7,5,9,8,-4369.6,4016.5,2901.14285714286,-4226.6,4069.22222222222,2989.625,18093520.0657895,16583796.9736842,8528832.59210526,43206149.6315789,195.663134717343,29.9188079440748,15.3904825140248,2651.65447687878,2123.91016851065,1540.41504816454,243.146481227982,50.9330352838954,61.29533135254,0,0,0,0,0,0
-4516,14,4227,11,3046,27,-4789,39,3861,39,2764,46,54,-4734.90740740741,4035.42592592593,2887,-4754.5,4036.5,2902.5,9,7,11,9,7,11,-4763.22222222222,3997.57142857143,2825.36363636364,-4728.33333333333,4086.71428571429,2887.90909090909,22422749.6111111,16290647.2407407,8343829.33333333,47057226.1851852,46.4024110916243,11.7107182754589,0.370745671919622,2409.58893106982,2142.11825817926,1555.43478500664,1.08093541901508,69.1411249525113,76.3150681946452,0,0,0,0,0,0
-4350,14,4253,53,3172,20,-4678,53,3924,24,2751,62,82,-4513.73170731707,4099.28048780488,2850.21951219512,-4513,4114,2805.5,9,10,16,8,11,16,-4514.77777777778,4083,2796.3125,-4466.375,4122.54545454545,2833.25,20380272.2926829,16810863.402439,8134455.29268293,45325590.9878049,64.1854389535429,43.637999214935,18.0194982305195,2520.17678111498,2110.19097723979,1573.82502890908,111.668785464182,37.2138440130352,94.7053120970843,0,0,0,0,0,0
-3802,7,3677,9,3021,20,-4718,9,2846,7,2570,6,29,-4436.31034482759,3494.24137931034,2879.58620689655,-4511,3555,2880,3,3,5,3,3,6,-4608,3159,2785.2,-4090.33333333333,3663,2928.66666666667,19746748.5172414,12255029.0689655,8306310.89655172,40308088.4827586,102.896120198287,258.881555032332,3.33615087980456,2558.88746235973,2412.71053148705,1559.14168155837,150.379466708926,339.733398260302,80.0219647463693,0,0,0,0,0,0
-4111,12,3986,11,2945,15,-4392,15,3625,13,2656,12,27,-4292.44444444444,3897.51851851852,2837.59259259259,-4305,3910,2831,4,4,4,4,4,3,-4356.25,3844.75,2769.75,-4244.5,3959.75,2899,18430126.1481481,15196088.1851852,8057058.85185185,41683273.1851852,174.829070389857,57.2429854282448,24.3329580317841,2630.8204125513,2211.07196188297,1580.13848871035,222.312416900497,138.094828656215,101.018771898349,0,0,0,0,0,0
-4440,16,4305,14,3381,16,-4756,32,3763,24,2633,26,53,-4680.79245283019,4031.39622641509,2845.49056603774,-4716,4018,2792,5,7,7,6,7,6,-4723,3953.42857142857,2743.28571428571,-4645.33333333333,4046.71428571429,2888.33333333333,21916590.9056604,16266489.2830189,8127407.64150943,46310487.8301887,19.3449338030146,9.69586852004295,20.3839713092125,2436.64640835843,2144.13310793468,1576.18950198777,28.1384127076249,71.1559747079273,97.0697851757773,0,0,0,0,0,0
-4593,21,4144,16,2966,26,-4767,12,3981,36,2734,14,52,-4702.94230769231,4069.61538461538,2846.80769230769,-4722,4068.5,2828.5,8,8,14,8,8,14,-4732.875,4058.125,2816.85714285714,-4704,4091.875,2845.78571428571,22119775.0192308,16564140.8076923,8107582.5,46791498.3269231,30.4198612340742,28.8054476201883,19.7254081742342,2425.57148092737,2125.02352883453,1575.5309388528,17.0634852765652,52.046395607782,96.411222040799,0,0,0,0,0,0
-4074,14,4032,31,3153,20,-4370,39,3840,17,2705,10,54,-4275.38888888889,3932.27777777778,2905.07407407407,-4293,3927.5,2844.5,6,7,9,7,6,9,-4345.33333333333,3922.42857142857,2845.11111111111,-4243.57142857143,3965.66666666667,2913.22222222222,18285770.8703704,15465673.6111111,8460031.81481482,42211476.2962963,183.356848167635,39.8633557986152,9.40778270895657,2639.34819032907,2193.69233225334,1546.3977479696,230.840194678275,120.715199026585,67.2780311576082,0,0,0,0,0,0
-4653,47,4221,24,3248,29,-4867,27,3710,68,2744,10,84,-4727.19047619048,3915.22619047619,2945.69047619048,-4727.5,3913,2968,14,6,11,14,5,11,-4742.85714285714,3860.83333333333,2812.36363636364,-4714.42857142857,3998.2,2897.72727272727,22347719.6666667,15342686.3928571,8699146.97619048,46389553.0357143,42.5439454831585,48.3891494494089,29.7159837671577,2413.44739667828,2202.21812590413,1526.0895469114,4.93940102748093,129.240992677379,46.9698300994071,0,0,0,0,0,0
-4170,12,4047,17,3049,13,-4396,26,3785,8,2743,12,40,-4290.7,3934.15,2820.75,-4283,3939,2791,6,7,8,7,7,9,-4335.5,3894.85714285714,2791.375,-4247.14285714286,3965.42857142857,2868.88888888889,18412559.05,15480969.85,7961391.9,41854920.8,175.70129261208,38.9272446875041,32.7542543280804,2631.69263477352,2192.75622114223,1588.55978500664,223.184639122719,119.779087915474,109.440068194645,0,0,0,0,0,0
-4236,8,4189,13,2962,12,-4454,14,3858,9,2694,19,27,-4342.85185185185,4066.33333333333,2778.18518518519,-4324,4068,2765,4,4,5,4,3,4,-4389,4033.5,2751.2,-4313,4134.66666666667,2853,18863198.9259259,16542464.8518519,7722317.07407407,43127980.8518519,149.625366686153,27.1644219791626,54.0366617354878,2605.61670884759,2126.66455447556,1609.84219241405,197.108713196793,53.6874212488076,130.722475602053,0,0,0,0,0,0
-4225,11,4236,49,3049,43,-4438,17,3921,20,2765,18,64,-4321.375,4029.078125,2838.703125,-4333,4004.5,2820.5,9,7,14,9,6,13,-4374.11111111111,3977.28571428571,2788.35714285714,-4316.66666666667,4041.16666666667,2842.23076923077,18677298.46875,16239207.171875,8062998.234375,42979503.875,160.36379261208,8.53681781249588,23.7776918280804,2616.35513477352,2145.29215864223,1579.58322250664,207.847139122719,72.3150254154743,100.463505694645,0,0,0,0,0,0
-4454,23,3790,22,2948,20,-4659,18,3575,33,2713,25,57,-4588.15789473684,3630.0701754386,2807.08771929825,-4597,3604,2801,7,7,11,6,6,11,-4615.57142857143,3588,2780.09090909091,-4556.83333333333,3649.83333333333,2824.45454545455,21053380.5087719,13180714.7017544,7883380,42117475.2105263,26.9723452436583,190.967156968206,39.5853946789575,2482.9636874051,2344.79613342293,1595.39092535752,74.4556917542977,271.819000196176,116.271208545522,0,0,0,0,0,0
-4101,22,4195,42,3232,26,-4557,35,3918,33,2768,79,80,-4320.4,4049.3875,2948.8875,-4331.5,4047,2960,6,9,12,6,9,11,-4418.5,3999,2840.66666666667,-4271.66666666667,4063.44444444444,2917.54545454545,18679651.45,16401972.6875,8710895.6875,43792519.825,160.85129261208,18.6915053124958,31.3144956719195,2616.84263477352,2135.13747114223,1524.49103500664,208.334639122719,62.1603379154744,45.3713181946453,0,0,0,0,0,0
